one1rpay3ks0epgj4utuk0pukc7sa0megreqrn83aj,0x187a48DA0fC8512af17cb3c3Cb63d0ebF7940F20,2859301,0.2022
one1zds3yfq3duelych87e6prkgjsc90emmtqk5nwv,0x13611224116F33F262e7F67411D912860aFcEf6b,440000,0.2022
one18589wva0yf5y6qy3u9uu52avkf83hd745x07zj,0x3d0e5733af22684d0091E179cA2BaCB24f1bB7D5,399999,0.2022
one1sc5znv8ylr6x8dcg4glvqxvd2aywf3y53cwvmq,0x862829b0E4F8F463B708aa3eC0198D5748e4C494,199999,0.2022
one17t6eusjla0922llys37qhn0vnwzgp07sueft74,0xf2f59e425fEBCAA57Fe4847C0bCdEc9b8480bFD0,127661,0.2022
one1t5necyk0sxlzt4w4zq62jcmy29gj7vt9sq0f66,0x5d279C12Cf81BE25D5D51034A9636451512F3165,92000,0.2022
one1zmv6mk9rdlnyr4fywg6wuc2s7v5y9a9r9lslfx,0x16D9adD8A36fe641d5247234Ee6150f32842F4A3,82866,0.2022
one1ujzak3zv4spyqdjdjvlrvff0nc2wae4j54slmz,0xe485dB444cAC0240364d933e36252F9e14eEe6b2,64253,0.2022
one1ma7tvulax6df876r07v2xdctuvyd2nruaskys0,0xDf7cB673fd369a93Fb437f98A3370bE308d54c7c,49999,0.2022
one160gqn7mu73cl5fj8ml88qekyrapu2q5azexyw2,0xD3d009Fb7CF471fa2647dfCe7066c41F43c5029D,38370,0.2022
one13578f0mgfc2rmsg73skelzyhyjc3ff8xx2pk8u,0x8D3c74bF684e143DC11E8C2d9f889724B114A4E6,31312,0.2022
one10y7zjwzru6janlfgpqlc9h8mnf9pe50lq9j3sn,0x793c293843E6a5d9fd28083f82Dcfb9A4a1Cd1Ff,22754,0.2022
one164uvj7mzhkl4gj79q7hmn9r07h38jngfrxv7re,0xD578C97b62BdbF544bC507AFb9946ff5e2794d09,20000,0.2022
one13kyypuaczvz7jdl64lht99m0xfqekxd3fcu2pm,0x8d8840F3b81305E937FaaFEEb2976f32419b19b1,17700,0.2022
one126xsdurugevkw7423z2lghnaurl8pkpwpl9nz9,0x568D06F07C4659677aaA8895f45E7DE0fe70D82e,16743,0.2022
one1rcvs2q4cwtenfjj9wwvd73zf4ahggy9hnwncmd,0x1E190502b872f334CA457398DF4449af6E8410B7,13720,0.2022
one1c8j4g2930f34y54ljykk4f4sl6cq4vr2llzuk2,0xc1e55428b17A635252Bf912D6aa6b0feb00Ab06a,11358,0.2022
one1fsa6naf5m3vc2gt6fjpej0zg9rrt829pl58uhu,0x4c3ba9F534Dc5985217A4c83993C4828C6b3A8A1,10311,0.2022
one1pny3r2s9aewu9gkkkyn2sjj9fv9vj69kwwx62r,0x0cC911Aa05ee5DC2a2d6b126A84A454B0aC968B6,10000,0.2022
one1sq44209yhus8ag4kyg7qp8jt30tak802324zys,0x802B553CA4BF207eA2b6223C009e4b8bD7db1deA,10000,0.2022
one136vveun6qvp8mgm3t6kqxzdx7ucfxj0n8r3t95,0x8e98ccf27A03027da3715EAc0309A6F7309349F3,8674,0.2022
one1sxj3djx5t579a43k7v8ld56fkrjp7k9xcmfumh,0x81A516c8D45d3C5ed636F30FF6d349B0e41F58A6,7310,0.2022
one1snt89un02gv0zj87l89k85qa0dtqh656n4qfu2,0x84d672F26F5218f148FeF9Cb63D01D7b560Bea9A,7000,0.2022
one1a947rl0v7gt5pv557x5tqv4yvaxyr73ms5nj55,0xE96BE1FDecf21740b294f1A8B032a4674c41Fa3b,6560,0.2022
