one1zds3yfq3duelych87e6prkgjsc90emmtqk5nwv,0x13611224116F33F262e7F67411D912860aFcEf6b,440000,213.464
one18589wva0yf5y6qy3u9uu52avkf83hd745x07zj,0x3d0e5733af22684d0091E179cA2BaCB24f1bB7D5,399999,194.0577
one1zggwn35fwmug22jq6vnnu6xqw5ka9euay9are7,0x1210e9c68976f8852A40d3273e68c0752dd2e79D,145000,70.3461
one1zmv6mk9rdlnyr4fywg6wuc2s7v5y9a9r9lslfx,0x16D9adD8A36fe641d5247234Ee6150f32842F4A3,83006,40.27
one17xda8tplrg2qpk7sa5vcf7lmazjp9ahnczrk5y,0xf19bD3Ac3f1A1400DbD0Ed1984fbFBe8A412F6F3,82500,40.0245
one1ujzak3zv4spyqdjdjvlrvff0nc2wae4j54slmz,0xe485dB444cAC0240364d933e36252F9e14eEe6b2,64253,31.1721
one1ma7tvulax6df876r07v2xdctuvyd2nruaskys0,0xDf7cB673fd369a93Fb437f98A3370bE308d54c7c,49999,24.2568
one160gqn7mu73cl5fj8ml88qekyrapu2q5azexyw2,0xD3d009Fb7CF471fa2647dfCe7066c41F43c5029D,38370,18.615
one10y7zjwzru6janlfgpqlc9h8mnf9pe50lq9j3sn,0x793c293843E6a5d9fd28083f82Dcfb9A4a1Cd1Ff,22754,11.039
one164uvj7mzhkl4gj79q7hmn9r07h38jngfrxv7re,0xD578C97b62BdbF544bC507AFb9946ff5e2794d09,20150,9.7757
one126xsdurugevkw7423z2lghnaurl8pkpwpl9nz9,0x568D06F07C4659677aaA8895f45E7DE0fe70D82e,16743,8.1228
one1rcvs2q4cwtenfjj9wwvd73zf4ahggy9hnwncmd,0x1E190502b872f334CA457398DF4449af6E8410B7,13720,6.6562
one1pnu2gupekx4l9ct26ng68n972cu38jufqkgu4u,0x0Cf8A47039b1aBF2e16AD4d1a3Ccbe563913cb89,11880,5.7635
one1c8j4g2930f34y54ljykk4f4sl6cq4vr2llzuk2,0xc1e55428b17A635252Bf912D6aa6b0feb00Ab06a,11358,5.5103
one1fsa6naf5m3vc2gt6fjpej0zg9rrt829pl58uhu,0x4c3ba9F534Dc5985217A4c83993C4828C6b3A8A1,10311,5.0023
one1dk750752ygt7fg9zlgr28v6lz78cp06d295m44,0x6DbD47fA8a2217E4a0A2Fa06a3B35F178f80Bf4d,10190,4.9436
one1pny3r2s9aewu9gkkkyn2sjj9fv9vj69kwwx62r,0x0cC911Aa05ee5DC2a2d6b126A84A454B0aC968B6,10000,4.8515
one1sq44209yhus8ag4kyg7qp8jt30tak802324zys,0x802B553CA4BF207eA2b6223C009e4b8bD7db1deA,10000,4.8515
one1qav3ff7g2vdqqpt7rm3hdsdazcz8t3jktmpl8a,0x075914a7c8531A00057e1Ee376c1BD160475C656,9868,4.7874
one1cmhmg4446kyyknnxzvzacvgnf8uq4fyxhmdc2h,0xC6EFb456B5D5884B4e661305dC311349F80Aa486,9400,4.5604
one1sxj3djx5t579a43k7v8ld56fkrjp7k9xcmfumh,0x81A516c8D45d3C5ed636F30FF6d349B0e41F58A6,7310,3.5464
one1f7hvudg9ds8d00ru89ufnvspan2q8yd7vkzk3n,0x4fAeCE35056c0eD7bc7c397899b201Ecd40391BE,7142,3.4649
one1snt89un02gv0zj87l89k85qa0dtqh656n4qfu2,0x84d672F26F5218f148FeF9Cb63D01D7b560Bea9A,7000,3.396
one1a947rl0v7gt5pv557x5tqv4yvaxyr73ms5nj55,0xE96BE1FDecf21740b294f1A8B032a4674c41Fa3b,6560,3.1826
one1ddsx9m90rd7ktcghx6fkwma0q9djwmwlxrlzw2,0x6B6062eCaF1B7D65E1173693676fAf015B276dDF,6140,2.9788
